examQuestionId,examId,section,sectionOrder,questionNumber,examSequence,passageId,passageTitle,passageType,itemStatus,isScored,isOptionalSection,difficulty,responseType,questionText,choice1,choice2,choice3,choice4,answer,answerChoicePosition,pictureKey,contentDomain,officialSkill,secondaryClassification,teachingTopic,answerExplanation,distractorRationale,passageWordCount,estimatedTimeSeconds,internalSimilarityMax,qaAnswerCheck,qaBlueprintMatch,autoQAScore,reviewStatus,sourceOutlineUrl,officialReferenceUrl,authoringNote,maximumRawPoints,scoringRubric,imageAssetKey,imageSourceUrl,imageLicense,workIdentifiers
AP_CALCULUS_BC_M1-1-Q030,ap_calculus_bc_mock_exam_1,Multiple Choice,1,30,30,ap_calculus_bc_mock_exam_1-1-SET-10,Infinite Sequences and Series stimulus 10,Original text stimulus set,Candidate,true,false,Hard,Multiple Choice,"A power series has radius of convergence R.

Which interpretation best connects the evidence to the governing principle?",The evidence supports the interpretation that it diverges at every endpoint and inside the interval.,The evidence supports the interpretation that the radius determines endpoint behavior automatically.,"The evidence supports the interpretation that inside |x-a|<R it converges absolutely, while endpoints require separate tests.",The evidence supports the interpretation that absolute convergence occurs only outside the radius.,C,3,,Infinite Sequences and Series,Modeling,Stimulus-based math and computer science reasoning,Infinite Sequences and Series,Power-series endpoint behavior is not determined by the radius alone.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.478,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Infinite Sequences and Series
AP_CALCULUS_BC_M1-1-Q031,ap_calculus_bc_mock_exam_1,Multiple Choice,1,31,31,ap_calculus_bc_mock_exam_1-1-SET-11,Analytical Applications of Differentiation stimulus 11,Original text stimulus set,Candidate,true,false,Easy,Multiple Choice,"A twice-differentiable function has f''>0 while f'<0.

Which interpretation best connects the evidence to the governing principle?",The evidence supports the interpretation that the function is increasing and concave down.,The evidence supports the interpretation that the function has constant slope.,The evidence supports the interpretation that the function must cross the x-axis.,The evidence supports the interpretation that the function is decreasing and concave up.,D,4,,Analytical Applications of Differentiation,Mathematical/Computational Practices,Stimulus-based math and computer science reasoning,Analytical Applications of Differentiation,The signs of the first and second derivatives determine monotonicity and concavity separately.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",7,143,0.478,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Analytical Applications of Differentiation
AP_CALCULUS_BC_M1-1-Q032,ap_calculus_bc_mock_exam_1,Multiple Choice,1,32,32,ap_calculus_bc_mock_exam_1-1-SET-11,Integration and Accumulation of Change stimulus 11,Original text stimulus set,Candidate,true,false,Easy,Multiple Choice,"An improper integral is compared with ∫₁∞1/x² dx.

Which interpretation best connects the evidence to the governing principle?","The evidence supports the interpretation that if the integrand is nonnegative and no larger than 1/x² eventually, the comparison can establish convergence.",The evidence supports the interpretation that comparison with a convergent larger function proves divergence.,The evidence supports the interpretation that all improper integrals converge by the FTC.,The evidence supports the interpretation that the integral's convergence depends only on its lower limit.,A,1,,Integration and Accumulation of Change,Representations,Stimulus-based math and computer science reasoning,Integration and Accumulation of Change,Direct comparison bounds a nonnegative integral by a known convergent integral.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.462,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Integration and Accumulation of Change
AP_CALCULUS_BC_M1-1-Q033,ap_calculus_bc_mock_exam_1,Multiple Choice,1,33,33,ap_calculus_bc_mock_exam_1-1-SET-11,"Parametric, Polar, and Vector-Valued Functions stimulus 11",Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"A curve is given parametrically by x(t), y(t), with x'(t)≠0.

Which interpretation best connects the evidence to the governing principle?",The evidence supports the interpretation that dy/dx=x'(t)/y'(t) always.,The evidence supports the interpretation that dy/dx=y'(t)/x'(t).,The evidence supports the interpretation that dy/dx=y(t)/x(t).,The evidence supports the interpretation that the derivative is x'(t)+y'(t).,B,2,,"Parametric, Polar, and Vector-Valued Functions",Procedural Execution,Stimulus-based math and computer science reasoning,"Parametric, Polar, and Vector-Valued Functions",The chain rule relates derivatives with respect to the parameter.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",10,143,0.481,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,"AP Calculus BC | Parametric, Polar, and Vector-Valued Functions"
AP_CALCULUS_BC_M1-1-Q034,ap_calculus_bc_mock_exam_1,Multiple Choice,1,34,34,ap_calculus_bc_mock_exam_1-1-SET-12,Infinite Sequences and Series stimulus 12,Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"A power series has radius of convergence R. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which response best corrects a common misconception about the case?","In the follow-up setting, the misconception is corrected by noting that it diverges at every endpoint and inside the interval.","In the follow-up setting, the misconception is corrected by noting that the radius determines endpoint behavior automatically.","In the follow-up setting, the misconception is corrected by noting that inside |x-a|<R it converges absolutely, while endpoints require separate tests.","In the follow-up setting, the misconception is corrected by noting that absolute convergence occurs only outside the radius.",C,3,,Infinite Sequences and Series,Justification,Stimulus-based math and computer science reasoning,Infinite Sequences and Series,Power-series endpoint behavior is not determined by the radius alone.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.706,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Infinite Sequences and Series
AP_CALCULUS_BC_M1-1-Q035,ap_calculus_bc_mock_exam_1,Multiple Choice,1,35,35,ap_calculus_bc_mock_exam_1-1-SET-12,Analytical Applications of Differentiation stimulus 12,Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"A twice-differentiable function has f''>0 while f'<0. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which response best corrects a common misconception about the case?","In the follow-up setting, the misconception is corrected by noting that the function is increasing and concave down.","In the follow-up setting, the misconception is corrected by noting that the function has constant slope.","In the follow-up setting, the misconception is corrected by noting that the function must cross the x-axis.","In the follow-up setting, the misconception is corrected by noting that the function is decreasing and concave up.",D,4,,Analytical Applications of Differentiation,Modeling,Stimulus-based math and computer science reasoning,Analytical Applications of Differentiation,The signs of the first and second derivatives determine monotonicity and concavity separately.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",7,143,0.694,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Analytical Applications of Differentiation
AP_CALCULUS_BC_M1-1-Q036,ap_calculus_bc_mock_exam_1,Multiple Choice,1,36,36,ap_calculus_bc_mock_exam_1-1-SET-12,Integration and Accumulation of Change stimulus 12,Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"An improper integral is compared with ∫₁∞1/x² dx. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which response best corrects a common misconception about the case?","In the follow-up setting, the misconception is corrected by noting that if the integrand is nonnegative and no larger than 1/x² eventually, the comparison can establish convergence.","In the follow-up setting, the misconception is corrected by noting that comparison with a convergent larger function proves divergence.","In the follow-up setting, the misconception is corrected by noting that all improper integrals converge by the FTC.","In the follow-up setting, the misconception is corrected by noting that the integral's convergence depends only on its lower limit.",A,1,,Integration and Accumulation of Change,Mathematical/Computational Practices,Stimulus-based math and computer science reasoning,Integration and Accumulation of Change,Direct comparison bounds a nonnegative integral by a known convergent integral.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.73,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Integration and Accumulation of Change
AP_CALCULUS_BC_M1-1-Q037,ap_calculus_bc_mock_exam_1,Multiple Choice,1,37,37,ap_calculus_bc_mock_exam_1-1-SET-13,"Parametric, Polar, and Vector-Valued Functions stimulus 13",Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"A curve is given parametrically by x(t), y(t), with x'(t)≠0. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which response best corrects a common misconception about the case?","In the follow-up setting, the misconception is corrected by noting that dy/dx=x'(t)/y'(t) always.","In the follow-up setting, the misconception is corrected by noting that dy/dx=y'(t)/x'(t).","In the follow-up setting, the misconception is corrected by noting that dy/dx=y(t)/x(t).","In the follow-up setting, the misconception is corrected by noting that the derivative is x'(t)+y'(t).",B,2,,"Parametric, Polar, and Vector-Valued Functions",Representations,Stimulus-based math and computer science reasoning,"Parametric, Polar, and Vector-Valued Functions",The chain rule relates derivatives with respect to the parameter.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",10,143,0.641,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,"AP Calculus BC | Parametric, Polar, and Vector-Valued Functions"
AP_CALCULUS_BC_M1-1-Q038,ap_calculus_bc_mock_exam_1,Multiple Choice,1,38,38,ap_calculus_bc_mock_exam_1-1-SET-13,Infinite Sequences and Series stimulus 13,Original text stimulus set,Candidate,true,false,Medium,Multiple Choice,"A power series has radius of convergence R. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which statement would be the strongest basis for a justified prediction?","In the follow-up setting, a justified prediction follows from the fact that it diverges at every endpoint and inside the interval.","In the follow-up setting, a justified prediction follows from the fact that the radius determines endpoint behavior automatically.","In the follow-up setting, a justified prediction follows from the fact that inside |x-a|<R it converges absolutely, while endpoints require separate tests.","In the follow-up setting, a justified prediction follows from the fact that absolute convergence occurs only outside the radius.",C,3,,Infinite Sequences and Series,Procedural Execution,Stimulus-based math and computer science reasoning,Infinite Sequences and Series,Power-series endpoint behavior is not determined by the radius alone.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.639,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Infinite Sequences and Series
AP_CALCULUS_BC_M1-1-Q039,ap_calculus_bc_mock_exam_1,Multiple Choice,1,39,39,ap_calculus_bc_mock_exam_1-1-SET-13,Integration and Accumulation of Change stimulus 13,Original text stimulus set,Candidate,true,false,Hard,Multiple Choice,"An improper integral is compared with ∫₁∞1/x² dx. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which statement would be the strongest basis for a justified prediction?","In the follow-up setting, a justified prediction follows from the fact that comparison with a convergent larger function proves divergence.","In the follow-up setting, a justified prediction follows from the fact that all improper integrals converge by the FTC.","In the follow-up setting, a justified prediction follows from the fact that the integral's convergence depends only on its lower limit.","In the follow-up setting, a justified prediction follows from the fact that if the integrand is nonnegative and no larger than 1/x² eventually, the comparison can establish convergence.",D,4,,Integration and Accumulation of Change,Justification,Stimulus-based math and computer science reasoning,Integration and Accumulation of Change,Direct comparison bounds a nonnegative integral by a known convergent integral.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.667,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Integration and Accumulation of Change
AP_CALCULUS_BC_M1-1-Q040,ap_calculus_bc_mock_exam_1,Multiple Choice,1,40,40,ap_calculus_bc_mock_exam_1-1-SET-14,Infinite Sequences and Series stimulus 14,Original text stimulus set,Candidate,true,false,Hard,Multiple Choice,"A power series has radius of convergence R. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which conclusion is best supported by the information?","In the follow-up setting, inside |x-a|<R it converges absolutely, while endpoints require separate tests.","In the follow-up setting, it diverges at every endpoint and inside the interval.","In the follow-up setting, the radius determines endpoint behavior automatically.","In the follow-up setting, absolute convergence occurs only outside the radius.",A,1,,Infinite Sequences and Series,Modeling,Stimulus-based math and computer science reasoning,Infinite Sequences and Series,Power-series endpoint behavior is not determined by the radius alone.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.706,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Infinite Sequences and Series
AP_CALCULUS_BC_M1-1-Q041,ap_calculus_bc_mock_exam_1,Multiple Choice,1,41,41,ap_calculus_bc_mock_exam_1-1-SET-14,Integration and Accumulation of Change stimulus 14,Original text stimulus set,Candidate,true,false,Easy,Multiple Choice,"An improper integral is compared with ∫₁∞1/x² dx. In replication 2, the same relationship is evaluated under a new but comparable set of conditions.

Which conclusion is best supported by the information?","In the follow-up setting, comparison with a convergent larger function proves divergence.","In the follow-up setting, if the integrand is nonnegative and no larger than 1/x² eventually, the comparison can establish convergence.","In the follow-up setting, all improper integrals converge by the FTC.","In the follow-up setting, the integral's convergence depends only on its lower limit.",B,2,,Integration and Accumulation of Change,Mathematical/Computational Practices,Stimulus-based math and computer science reasoning,Integration and Accumulation of Change,Direct comparison bounds a nonnegative integral by a known convergent integral.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.73,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Integration and Accumulation of Change
AP_CALCULUS_BC_M1-1-Q042,ap_calculus_bc_mock_exam_1,Multiple Choice,1,42,42,ap_calculus_bc_mock_exam_1-1-SET-14,Infinite Sequences and Series stimulus 14,Original text stimulus set,Candidate,true,false,Easy,Multiple Choice,"A power series has radius of convergence R. In replication 3, the same relationship is evaluated under a new but comparable set of conditions.

Which statement most accurately explains the relevant course concept?","For the comparison case, the concept is correctly explained because it diverges at every endpoint and inside the interval.","For the comparison case, the concept is correctly explained because the radius determines endpoint behavior automatically.","For the comparison case, the concept is correctly explained because inside |x-a|<R it converges absolutely, while endpoints require separate tests.","For the comparison case, the concept is correctly explained because absolute convergence occurs only outside the radius.",C,3,,Infinite Sequences and Series,Representations,Stimulus-based math and computer science reasoning,Infinite Sequences and Series,Power-series endpoint behavior is not determined by the radius alone.,"The three distractors reverse the relationship, overgeneralize beyond the evidence, or invoke a neighboring but inapplicable concept.",8,143,0.611,true,true,0.92,Candidate pool — automated QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,1,1 point for the correct answer; 0 points otherwise.,,,,AP Calculus BC | Infinite Sequences and Series
AP_CALCULUS_BC_M1-2-Q001,ap_calculus_bc_mock_exam_1,Free Response,2,1,43,ap_calculus_bc_mock_exam_1-2-01,Calculator Active I,Free Response,Candidate,true,false,Hard,Free Response,"Calculator Active I: A function approaches the same finite value from both sides of x=a, but f(a) is undefined. Construct a complete response that (a) states the governing principle, (b) applies it to the evidence, (c) shows required calculations or representations, (d) justifies the conclusion, and (e) identifies a limitation, assumption, or alternative explanation where relevant.",,,,,See scoring rubric,,,Limits and Continuity,Modeling,Calculator Active I,Limits and Continuity,"A strong response accurately applies the course framework to the stated evidence, explains reasoning rather than listing terms, and addresses every task verb in Calculator Active I.",Open response; score analytically. Other defensible approaches may earn credit when supported.,56,900,0.667,true,true,0.94,Candidate pool — rubric/blueprint QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,9,"Instructional item-level rubric — 9 raw points total; not an official College Board scoring guideline. Calculator Active I; content focus: Limits and Continuity. C1 (1 point): States the governing principle accurately. Expected conceptual direction: Defining f(a) to equal the limit creates a removable continuous extension. A removable discontinuity is repaired by matching the function value to the limit. C2 (1 point): Extracts and uses the relevant value, observation, source feature, or condition from the item stimulus. C3 (1 point): Sets up the required equation, representation, comparison, experimental logic, or claim-evidence structure correctly. C4 (1 point): Executes the central calculation or analysis accurately and shows enough work to verify the method. C5 (1 point): Links the result or evidence to the governing principle rather than presenting an unsupported answer. C6 (1 point): States a conclusion that directly answers the labeled task and is consistent with the preceding work. C7 (1 point): Uses correct units, sign, scale, notation, terminology, or labels where the task requires them. C8 (1 point): Explains one relevant assumption, limitation, source of uncertainty, or alternative explanation. C9 (1 point): Checks the result against the scenario, representation, or expected qualitative relationship. Award only evidence visible in the response; partial credit within multi-point criteria should reflect the proportion of required evidence completed, and equivalent valid reasoning may earn credit.",,,,AP Calculus BC | Calculator Active I
AP_CALCULUS_BC_M1-2-Q002,ap_calculus_bc_mock_exam_1,Free Response,2,2,44,ap_calculus_bc_mock_exam_1-2-02,Calculator Active II,Free Response,Candidate,true,false,Hard,Free Response,"Calculator Active II: A velocity function v(t) is differentiable. Construct a complete response that (a) states the governing principle, (b) applies it to the evidence, (c) shows required calculations or representations, (d) justifies the conclusion, and (e) identifies a limitation, assumption, or alternative explanation where relevant.",,,,,See scoring rubric,,,Differentiation: Definition and Fundamental Properties,Modeling,Calculator Active II,Differentiation: Definition and Fundamental Properties,"A strong response accurately applies the course framework to the stated evidence, explains reasoning rather than listing terms, and addresses every task verb in Calculator Active II.",Open response; score analytically. Other defensible approaches may earn credit when supported.,46,900,0.729,true,true,0.94,Candidate pool — rubric/blueprint QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,9,"Instructional item-level rubric — 9 raw points total; not an official College Board scoring guideline. Calculator Active II; content focus: Differentiation: Definition and Fundamental Properties. C1 (1 point): States the governing principle accurately. Expected conceptual direction: Acceleration is v'(t), and speed increases when v and v' have the same sign. Speed is |v|, so its change depends on the signs of velocity and acceleration. C2 (1 point): Extracts and uses the relevant value, observation, source feature, or condition from the item stimulus. C3 (1 point): Sets up the required equation, representation, comparison, experimental logic, or claim-evidence structure correctly. C4 (1 point): Executes the central calculation or analysis accurately and shows enough work to verify the method. C5 (1 point): Links the result or evidence to the governing principle rather than presenting an unsupported answer. C6 (1 point): States a conclusion that directly answers the labeled task and is consistent with the preceding work. C7 (1 point): Uses correct units, sign, scale, notation, terminology, or labels where the task requires them. C8 (1 point): Explains one relevant assumption, limitation, source of uncertainty, or alternative explanation. C9 (1 point): Checks the result against the scenario, representation, or expected qualitative relationship. Award only evidence visible in the response; partial credit within multi-point criteria should reflect the proportion of required evidence completed, and equivalent valid reasoning may earn credit.",,,,AP Calculus BC | Calculator Active II
AP_CALCULUS_BC_M1-2-Q003,ap_calculus_bc_mock_exam_1,Free Response,2,3,45,ap_calculus_bc_mock_exam_1-2-03,No Calculator I,Free Response,Candidate,true,false,Hard,Free Response,"No Calculator I: A twice-differentiable function has f''>0 while f'<0. Construct a complete response that (a) states the governing principle, (b) applies it to the evidence, (c) shows required calculations or representations, (d) justifies the conclusion, and (e) identifies a limitation, assumption, or alternative explanation where relevant.",,,,,See scoring rubric,,,Analytical Applications of Differentiation,Modeling,No Calculator I,Analytical Applications of Differentiation,"A strong response accurately applies the course framework to the stated evidence, explains reasoning rather than listing terms, and addresses every task verb in No Calculator I.",Open response; score analytically. Other defensible approaches may earn credit when supported.,47,900,0.729,true,true,0.94,Candidate pool — rubric/blueprint QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,9,"Instructional item-level rubric — 9 raw points total; not an official College Board scoring guideline. No Calculator I; content focus: Analytical Applications of Differentiation. C1 (1 point): States the governing principle accurately. Expected conceptual direction: The function is decreasing and concave up. The signs of the first and second derivatives determine monotonicity and concavity separately. C2 (1 point): Extracts and uses the relevant value, observation, source feature, or condition from the item stimulus. C3 (1 point): Sets up the required equation, representation, comparison, experimental logic, or claim-evidence structure correctly. C4 (1 point): Executes the central calculation or analysis accurately and shows enough work to verify the method. C5 (1 point): Links the result or evidence to the governing principle rather than presenting an unsupported answer. C6 (1 point): States a conclusion that directly answers the labeled task and is consistent with the preceding work. C7 (1 point): Uses correct units, sign, scale, notation, terminology, or labels where the task requires them. C8 (1 point): Explains one relevant assumption, limitation, source of uncertainty, or alternative explanation. C9 (1 point): Checks the result against the scenario, representation, or expected qualitative relationship. Award only evidence visible in the response; partial credit within multi-point criteria should reflect the proportion of required evidence completed, and equivalent valid reasoning may earn credit.",,,,AP Calculus BC | No Calculator I
AP_CALCULUS_BC_M1-2-Q004,ap_calculus_bc_mock_exam_1,Free Response,2,4,46,ap_calculus_bc_mock_exam_1-2-04,No Calculator II,Free Response,Candidate,true,false,Hard,Free Response,"No Calculator II: An improper integral is compared with ∫₁∞1/x² dx. Construct a complete response that (a) states the governing principle, (b) applies it to the evidence, (c) shows required calculations or representations, (d) justifies the conclusion, and (e) identifies a limitation, assumption, or alternative explanation where relevant.",,,,,See scoring rubric,,,Integration and Accumulation of Change,Modeling,No Calculator II,Integration and Accumulation of Change,"A strong response accurately applies the course framework to the stated evidence, explains reasoning rather than listing terms, and addresses every task verb in No Calculator II.",Open response; score analytically. Other defensible approaches may earn credit when supported.,48,900,0.686,true,true,0.94,Candidate pool — rubric/blueprint QA passed; SME editorial review and pilot calibration required,https://pf6xrzskv9.feishu.cn/docx/I4kbdmNLKo2UYvxnaNecwqPBnre?from=from_copylink,https://apcentral.collegeboard.org/courses/ap-calculus-bc/exam,Original parallel mock item. Modeled on the current official AP course framework and public exam format; no official question text is reproduced. Automated blueprint and key checks are complete; subject-matter editorial review and student pilot data are still required before operational use.,9,"Instructional item-level rubric — 9 raw points total; not an official College Board scoring guideline. No Calculator II; content focus: Integration and Accumulation of Change. C1 (1 point): States the governing principle accurately. Expected conceptual direction: If the integrand is nonnegative and no larger than 1/x² eventually, the comparison can establish convergence. Direct comparison bounds a nonnegative integral by a known convergent integral. C2 (1 point): Extracts and uses the relevant value, observation, source feature, or condition from the item stimulus. C3 (1 point): Sets up the required equation, representation, comparison, experimental logic, or claim-evidence structure correctly. C4 (1 point): Executes the central calculation or analysis accurately and shows enough work to verify the method. C5 (1 point): Links the result or evidence to the governing principle rather than presenting an unsupported answer. C6 (1 point): States a conclusion that directly answers the labeled task and is consistent with the preceding work. C7 (1 point): Uses correct units, sign, scale, notation, terminology, or labels where the task requires them. C8 (1 point): Explains one relevant assumption, limitation, source of uncertainty, or alternative explanation. C9 (1 point): Checks the result against the scenario, representation, or expected qualitative relationship. Award only evidence visible in the response; partial credit within multi-point criteria should reflect the proportion of required evidence completed, and equivalent valid reasoning may earn credit.",,,,AP Calculus BC | No Calculator II
